date,OilPrice,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TermSpread,TreasuryYield,FedFundsRate,is_monday,is_friday,is_trading_day,oil_return,oil_return_lag1,oil_return_lag5,oil_volatility_5,inventory_change,dollar_return,vix_change
2006-01-01,,2.06484172,199.3,,,98.1999,,,33237.829,,,,4.29,0,0,0,,,,,,,
2006-01-02,,2.06484172,199.3,101.4155,,98.1999,,,33237.829,,,,4.29,1,0,1,,,,,,,
2006-01-03,63.11,2.06484172,199.3,100.7558,11.14,98.1999,,,33237.829,,0.03,4.37,4.29,0,0,1,,,,,,-0.006504922817518022,
2006-01-04,63.41,2.06484172,199.3,100.2288,11.37,98.1999,,,33237.829,,0.05,4.36,4.29,0,0,1,0.004753604816986279,,,,,-0.005230468121934284,0.22999999999999865
2006-01-05,62.81,2.06484172,199.3,100.2992,11.31,98.1999,,,33237.829,,0.04,4.36,4.29,0,0,1,-0.00946222993218726,0.004753604816986279,,,,0.0007023929249876382,-0.05999999999999872
2006-01-06,64.21,2.06484172,199.3,100.0241,11.0,98.1999,,302584.0,33237.829,5023.0,0.02,4.38,4.29,0,1,1,0.022289444355994226,-0.00946222993218726,,,,-0.0027427935616634036,-0.3100000000000005
2006-01-09,63.56,2.06484172,199.3,100.1794,11.13,98.1999,,302584.0,33237.829,5023.0,0.02,4.38,4.29,1,0,1,-0.010123033795358838,0.022289444355994226,,,0.0,0.0015526258171780771,0.13000000000000078
2006-01-10,63.41,2.06484172,199.3,100.1436,10.86,98.1999,,302584.0,33237.829,5023.0,0.02,4.43,4.29,0,0,1,-0.002359974826935285,-0.010123033795358838,,0.01333976802206421,0.0,-0.00035735889813670596,-0.27000000000000135
2006-01-11,63.91,2.06484172,199.3,99.871,10.94,98.1999,,302584.0,33237.829,5023.0,0.02,4.46,4.29,0,0,1,0.007885191610156106,-0.002359974826935285,0.004753604816986279,0.013629288955878515,0.0,-0.002722091077213218,0.08000000000000007
2006-01-12,63.96,2.06484172,199.3,100.0643,11.2,98.1999,,302584.0,33237.829,5023.0,0.03,4.42,4.29,0,0,1,0.0007823501799406607,0.007885191610156106,-0.00946222993218726,0.012241276215408336,0.0,0.0019354967908602472,0.2599999999999998
2006-01-13,63.86,2.06484172,199.3,99.9675,11.23,98.1999,,305325.0,33237.829,5110.0,0.02,4.36,4.29,0,1,1,-0.0015634771732332409,0.0007823501799406607,0.022289444355994226,0.006470924703765001,2741.0,-0.0009673779759614698,0.030000000000001137
2006-01-16,,2.06484172,199.3,99.9715,,98.1999,,305325.0,33237.829,5110.0,,,4.29,1,0,1,,-0.0015634771732332409,-0.010123033795358838,,0.0,4.0013004226402415e-05,
2006-01-17,66.36,2.06484172,199.3,100.2447,11.91,98.1999,,305325.0,33237.829,5110.0,0.01,4.34,4.29,0,0,1,,,-0.002359974826935285,,0.0,0.002732778841969763,
2006-01-18,65.76,2.06484172,199.3,100.4085,12.25,98.1999,,305325.0,33237.829,5110.0,0.01,4.34,4.29,0,0,1,-0.009041591320072206,,0.007885191610156106,,0.0,0.001634001598089574,0.33999999999999986
2006-01-19,66.86,2.06484172,199.3,100.1862,11.98,98.1999,,305325.0,33237.829,5110.0,0.01,4.38,4.29,0,0,1,0.016727493917274794,-0.009041591320072206,0.0007823501799406607,,0.0,-0.0022139559897818017,-0.2699999999999996
2006-01-20,68.16,2.06484172,199.3,99.9017,14.56,98.1999,,303016.0,33237.829,5119.0,0.0,4.37,4.29,0,1,1,0.019443613520789604,0.016727493917274794,-0.0015634771732332409,,-2309.0,-0.002839712455407928,2.58
2006-01-23,68.06,2.06484172,199.3,99.3783,13.93,98.1999,,303016.0,33237.829,5119.0,0.01,4.36,4.29,1,0,1,-0.001467136150234638,0.019443613520789604,,,0.0,-0.0052391500845332395,-0.6300000000000008
2006-01-24,66.83,2.06484172,199.3,99.3434,13.31,98.1999,,303016.0,33237.829,5119.0,0.03,4.4,4.29,0,0,1,-0.01807228915662651,-0.001467136150234638,,0.01625462827348956,0.0,-0.00035118330661720876,-0.6199999999999992
2006-01-25,65.6,2.06484172,199.3,99.348,12.87,98.1999,,303016.0,33237.829,5119.0,0.03,4.49,4.29,0,0,1,-0.018404907975460127,-0.01807228915662651,-0.009041591320072206,0.018198454982144435,0.0,4.6304032275790163e-05,-0.4400000000000013
2006-01-26,65.8,2.06484172,199.3,99.4798,12.42,98.1999,,303016.0,33237.829,5119.0,0.04,4.53,4.29,0,0,1,0.0030487804878049918,-0.018404907975460127,0.016727493917274794,0.015867399323566435,0.0,0.0013266497564117241,-0.4499999999999993
2006-01-27,67.81,2.06484172,199.3,99.6433,11.97,98.1999,,304935.0,33237.829,4862.0,0.01,4.52,4.29,0,1,1,0.030547112462006254,0.0030487804878049918,0.019443613520789604,0.02003833898426588,1919.0,0.0016435497457776282,-0.4499999999999993
2006-01-30,68.36,2.06484172,199.3,99.7144,12.39,98.1999,,304935.0,33237.829,4862.0,0.02,4.54,4.29,1,0,1,0.008110898097625663,0.030547112462006254,-0.001467136150234638,0.02042110643807852,0.0,0.0007135452157847055,0.41999999999999993
2006-01-31,67.86,2.06484172,199.3,99.4311,12.95,98.1999,,304935.0,33237.829,4862.0,-0.01,4.53,4.29,0,0,1,-0.007314218841427689,0.008110898097625663,-0.01807228915662651,0.01836658081622054,0.0,-0.002841114222218666,0.5599999999999987
2006-02-01,66.61,2.20441278,199.4,99.6132,12.36,98.2413,,304935.0,33662.727,4862.0,-0.02,4.57,4.49,0,0,1,-0.018420277040966715,-0.007314218841427689,-0.018404907975460127,0.018371100750484162,0.0,0.001831418942363161,-0.5899999999999999
2006-02-02,64.71,2.20441278,199.4,99.7916,13.23,98.2413,,304935.0,33662.727,4862.0,-0.02,4.57,4.49,0,0,1,-0.02852424560876754,-0.018420277040966715,0.0030487804878049918,0.023219997726488265,0.0,0.0017909273068228426,0.870000000000001
2006-02-03,65.41,2.20441278,199.4,100.118,12.96,98.2413,,304523.0,33662.727,4903.0,-0.05,4.54,4.49,0,1,1,0.010817493432236258,-0.02852424560876754,0.030547112462006254,0.016878944705642225,-412.0,0.003270816381338637,-0.2699999999999996
2006-02-06,65.11,2.20441278,199.4,100.1372,13.04,98.2413,,304523.0,33662.727,4903.0,-0.07,4.55,4.49,1,0,1,-0.004586454670539641,0.010817493432236258,0.008110898097625663,0.01485899286444884,0.0,0.00019177370702583296,0.0799999999999983
2006-02-07,63.01,2.20441278,199.4,100.1759,13.59,98.2413,,304523.0,33662.727,4903.0,-0.04,4.57,4.49,0,0,1,-0.03225311012133314,-0.004586454670539641,-0.007314218841427689,0.017793476814902013,0.0,0.0003864697634843317,0.5500000000000007
2006-02-08,62.51,2.20441278,199.4,100.4879,12.83,98.2413,,304523.0,33662.727,4903.0,-0.08,4.56,4.49,0,0,1,-0.007935248373274084,-0.03225311012133314,-0.018420277040966715,0.017847467578663612,0.0,0.003114521556581984,-0.7599999999999998
2006-02-09,62.66,2.20441278,199.4,100.2117,13.12,98.2413,,304523.0,33662.727,4903.0,-0.12,4.54,4.49,0,0,1,0.002399616061430132,-0.007935248373274084,-0.02852424560876754,0.01618537484030459,0.0,-0.002748589631189402,0.28999999999999915
2006-02-10,62.01,2.20441278,199.4,100.322,12.87,98.2413,,309376.0,33662.727,5003.0,-0.1,4.59,4.49,0,1,1,-0.010373443983402453,0.002399616061430132,0.010817493432236258,0.013049420635614671,4853.0,0.0011006698818603056,-0.25
2006-02-13,61.26,2.20441278,199.4,100.3955,13.35,98.2413,,309376.0,33662.727,5003.0,-0.1,4.58,4.49,1,0,1,-0.012094823415578104,-0.010373443983402453,-0.004586454670539641,0.012616468238327641,0.0,0.0007326408963137521,0.4800000000000004
2006-02-14,59.61,2.20441278,199.4,100.3987,12.25,98.2413,,309376.0,33662.727,5003.0,-0.07,4.62,4.49,0,0,1,-0.02693437806072474,-0.012094823415578104,-0.03225311012133314,0.010540840409283037,0.0,3.187393857295717e-05,-1.0999999999999996
2006-02-15,57.61,2.20441278,199.4,100.4489,12.31,98.2413,,309376.0,33662.727,5003.0,-0.1,4.61,4.49,0,0,1,-0.03355141754739133,-0.02693437806072474,-0.007935248373274084,0.01425662834601933,0.0,0.0005000064741873533,0.0600000000000005
2006-02-16,58.61,2.20441278,199.4,100.5183,11.48,98.2413,,309376.0,33662.727,5003.0,-0.1,4.59,4.49,0,0,1,0.017358097552508278,-0.03355141754739133,0.002399616061430132,0.019658260657715487,0.0,0.0006908985563804926,-0.8300000000000001
2006-02-17,59.76,2.20441278,199.4,100.3404,12.01,98.2413,,310497.0,33662.727,4997.0,-0.12,4.54,4.49,0,1,1,0.01962122504692032,0.017358097552508278,-0.010373443983402453,0.024648776115550178,1121.0,-0.001769826986727785,0.5299999999999994
2006-02-20,,2.20441278,199.4,100.3447,,98.2413,,310497.0,33662.727,4997.0,,,4.49,1,0,1,,0.01962122504692032,-0.012094823415578104,,0.0,4.285412456006554e-05,
2006-02-21,61.21,2.20441278,199.4,100.2346,12.41,98.2413,,310497.0,33662.727,4997.0,-0.14,4.57,4.49,0,0,1,,,-0.02693437806072474,,0.0,-0.001097217889933444,
2006-02-22,59.03,2.20441278,199.4,100.3879,11.88,98.2413,,310497.0,33662.727,4997.0,-0.15,4.53,4.49,0,0,1,-0.03561509557261888,,-0.03355141754739133,,0.0,0.0015294119994493371,-0.5299999999999994
2006-02-23,58.03,2.20441278,199.4,100.1956,11.87,98.2413,,310497.0,33662.727,4997.0,-0.16,4.56,4.49,0,0,1,-0.016940538709130926,-0.03561509557261888,0.017358097552508278,,0.0,-0.0019155695058866717,-0.010000000000001563
2006-02-24,61.46,2.20441278,199.4,100.2594,11.46,98.2413,,312135.0,33662.727,4985.0,-0.16,4.58,4.49,0,1,1,0.059107358262967535,-0.016940538709130926,0.01962122504692032,,1638.0,0.0006367545081820136,-0.40999999999999837
2006-02-27,61.01,2.20441278,199.4,100.0724,11.59,98.2413,,312135.0,33662.727,4985.0,-0.15,4.59,4.49,1,0,1,-0.007321835340058591,0.059107358262967535,,,0.0,-0.0018651617703676626,0.129999999999999
2006-02-28,61.37,2.20441278,199.4,99.7695,12.34,98.2413,,312135.0,33662.727,4985.0,-0.14,4.55,4.49,0,0,1,0.005900672020980213,-0.007321835340058591,,0.03581989446429759,0.0,-0.0030268085905804654,0.75
2006-03-01,62.01,2.38362088,199.7,99.8355,11.54,98.4628,,312135.0,33628.642,4985.0,-0.12,4.59,4.59,0,0,1,0.010428548150562156,0.005900672020980213,-0.03561509557261888,0.029385726268304796,0.0,0.0006615248146979447,-0.8000000000000007
2006-03-02,63.36,2.38362088,199.7,99.5969,11.72,98.4628,,312135.0,33628.642,4985.0,-0.08,4.64,4.59,0,0,1,0.021770682148040565,0.010428548150562156,-0.016940538709130926,0.025243545152116572,0.0,-0.00238993143721411,0.1800000000000015
2006-03-03,63.61,2.38362088,199.7,99.7024,11.96,98.4628,,318776.0,33628.642,5054.0,-0.08,4.68,4.59,0,1,1,0.003945707070706961,0.021770682148040565,0.059107358262967535,0.010554204472569677,6641.0,0.0010592699170355324,0.2400000000000002
2006-03-06,62.46,2.38362088,199.7,99.9834,12.74,98.4628,,318776.0,33628.642,5054.0,-0.03,4.74,4.59,1,0,1,-0.018078918409055178,0.003945707070706961,-0.007321835340058591,0.014535048914863395,0.0,0.002818387521263288,0.7799999999999994
2006-03-07,61.51,2.38362088,199.7,100.564,12.66,98.4628,,318776.0,33628.642,5054.0,-0.03,4.74,4.59,0,0,1,-0.015209734229907235,-0.018078918409055178,0.005900672020980213,0.016991449729944732,0.0,0.005806963956016542,-0.08000000000000007
2006-03-08,60.06,2.38362088,199.7,100.8565,12.32,98.4628,,318776.0,33628.642,5054.0,0.01,4.73,4.59,0,0,1,-0.02357340269874808,-0.015209734229907235,0.010428548150562156,0.01877105033597671,0.0,0.0029085955212602155,-0.33999999999999986
2006-03-09,60.51,2.38362088,199.7,100.7718,12.68,98.4628,,318776.0,33628.642,5054.0,0.02,4.74,4.59,0,0,1,0.007492507492507405,-0.02357340269874808,0.021770682148040565,0.01390080781514856,0.0,-0.0008398070525944545,0.35999999999999943
2006-03-10,59.91,2.38362088,199.7,100.9566,11.85,98.4628,,323612.0,33628.642,5154.0,0.02,4.76,4.59,0,1,1,-0.0099157164105107,0.007492507492507405,0.003945707070706961,0.011889062303941569,4836.0,0.0018338463736877753,-0.8300000000000001
2006-03-13,61.81,2.38362088,199.7,100.8563,11.37,98.4628,,323612.0,33628.642,5154.0,0.03,4.77,4.59,1,0,1,0.031714238023702324,-0.0099157164105107,-0.018078918409055178,0.021961746867224765,0.0,-0.0009934962152052806,-0.4800000000000004
2006-03-14,63.01,2.38362088,199.7,100.312,10.74,98.4628,,323612.0,33628.642,5154.0,0.05,4.71,4.59,0,0,1,0.01941433425012118,0.031714238023702324,-0.015209734229907235,0.022172903473395435,0.0,-0.005396787310262274,-0.629999999999999
2006-03-15,62.11,2.38362088,199.7,100.2121,11.35,98.4628,,323612.0,33628.642,5154.0,0.04,4.73,4.59,0,0,1,-0.01428344707189333,0.01941433425012118,-0.02357340269874808,0.019392083206701067,0.0,-0.0009958928144189194,0.6099999999999994
2006-03-16,63.46,2.38362088,199.7,99.9049,11.98,98.4628,,323612.0,33628.642,5154.0,0.03,4.65,4.59,0,0,1,0.021735630333279632,-0.01428344707189333,0.007492507492507405,0.020517236530366436,0.0,-0.0030654980785754793,0.6300000000000008
2006-03-17,62.81,2.38362088,199.7,99.8614,12.12,98.4628,,322302.0,33628.642,5027.0,0.03,4.68,4.59,0,1,1,-0.01024267254963751,0.021735630333279632,-0.0099157164105107,0.020595885764243805,-1310.0,-0.00043541407878888716,0.1399999999999988
2006-03-20,60.31,2.38362088,199.7,100.0491,11.79,98.4628,,322302.0,33628.642,5027.0,0.01,4.66,4.59,1,0,1,-0.03980257920713259,-0.01024267254963751,0.031714238023702324,0.025666504285121555,0.0,0.0018796051327139018,-0.33000000000000007
2006-03-21,60.41,2.38362088,199.7,100.4716,11.62,98.4628,,322302.0,33628.642,5027.0,-0.01,4.71,4.59,0,0,1,0.0016580998176090045,-0.03980257920713259,0.01941433425012118,0.02254565979082671,0.0,0.004222926543067329,-0.16999999999999993
2006-03-22,60.03,2.38362088,199.7,100.496,11.21,98.4628,,322302.0,33628.642,5027.0,-0.04,4.7,4.59,0,0,1,-0.006290349279920449,0.0016580998176090045,-0.01428344707189333,0.02228721436194601,0.0,0.00024285469724771858,-0.40999999999999837
2006-03-23,62.13,2.38362088,199.7,100.8256,11.17,98.4628,,322302.0,33628.642,5027.0,-0.04,4.73,4.59,0,0,1,0.03498250874562725,-0.006290349279920449,0.021735630333279632,0.026821972401371397,0.0,0.0032797325266678,-0.040000000000000924
2006-03-24,63.9,2.38362088,199.7,100.7773,11.19,98.4628,,324332.0,33628.642,5016.0,-0.05,4.67,4.59,0,1,1,0.02848865282472235,0.03498250874562725,-0.01024267254963751,0.029956076029961115,2030.0,-0.00047904500444329035,0.019999999999999574
2006-03-27,63.75,2.38362088,199.7,100.8359,11.46,98.4628,,324332.0,33628.642,5016.0,-0.02,4.7,4.59,1,0,1,-0.0023474178403755097,0.02848865282472235,-0.03980257920713259,0.01900624655588683,0.0,0.0005814801547570081,0.27000000000000135
2006-03-28,65.65,2.38362088,199.7,100.7995,11.58,98.4628,,324332.0,33628.642,5016.0,-0.02,4.79,4.59,0,0,1,0.029803921568627434,-0.0023474178403755097,0.0016580998176090045,0.019596152752427164,0.0,-0.00036098254689054254,0.11999999999999922
2006-03-29,66.0,2.38362088,199.7,101.0474,10.95,98.4628,,324332.0,33628.642,5016.0,-0.01,4.81,4.59,0,0,1,0.005331302361005319,0.029803921568627434,-0.006290349279920449,0.016616470617864903,0.0,0.002459337595920541,-0.6300000000000008
2006-03-30,66.7,2.38362088,199.7,100.5698,11.57,98.4628,,324332.0,33628.642,5016.0,0.02,4.86,4.59,0,0,1,0.01060606060606073,0.005331302361005319,0.03498250874562725,0.014255520291170264,0.0,-0.004726494694568983,0.620000000000001
2006-03-31,66.25,2.38362088,199.7,100.56,11.39,98.4628,,326442.0,33628.642,5024.0,0.04,4.86,4.59,0,1,1,-0.006746626686656709,0.01060606060606073,0.02848865282472235,0.014244370374192811,2110.0,-9.744475975892453e-05,-0.17999999999999972
2006-04-01,,2.35839303,200.7,,,98.7618,,326442.0,33060.937000000005,5024.0,,,4.79,0,0,0,,-0.006746626686656709,-0.0023474178403755097,,0.0,,
2006-04-03,66.07,2.35839303,200.7,100.6204,11.57,98.7618,,326442.0,33060.937000000005,5024.0,0.02,4.88,4.79,1,0,1,,,0.029803921568627434,,0.0,,
2006-04-04,65.75,2.35839303,200.7,100.1319,11.14,98.7618,,326442.0,33060.937000000005,5024.0,0.03,4.87,4.79,0,0,1,-0.004843347964280209,,0.005331302361005319,,0.0,-0.004854880322479382,-0.4299999999999997
2006-04-05,66.76,2.35839303,200.7,100.0792,11.13,98.7618,,326442.0,33060.937000000005,5024.0,0.03,4.84,4.79,0,0,1,0.015361216730038096,-0.004843347964280209,0.01060606060606073,,0.0,-0.000526305802646343,-0.009999999999999787
2006-04-06,67.22,2.35839303,200.7,100.1578,11.45,98.7618,,326442.0,33060.937000000005,5024.0,0.06,4.9,4.79,0,0,1,0.006890353505092817,0.015361216730038096,-0.006746626686656709,,0.0,0.000785377980639268,0.3199999999999985
2006-04-07,67.02,2.35839303,200.7,100.4187,12.26,98.7618,,329594.0,33060.937000000005,5053.0,0.08,4.97,4.79,0,1,1,-0.002975304968759307,0.006890353505092817,,,3152.0,0.0026048894843937465,0.8100000000000005
2006-04-10,68.29,2.35839303,200.7,100.4091,12.19,98.7618,,329594.0,33060.937000000005,5053.0,0.08,4.97,4.79,1,0,1,0.018949567293345515,-0.002975304968759307,,0.010629704312264315,0.0,-9.5599723955897e-05,-0.07000000000000028
2006-04-11,69.03,2.35839303,200.7,100.2903,13.0,98.7618,,329594.0,33060.937000000005,5053.0,0.05,4.93,4.79,0,0,1,0.0108361399912138,0.018949567293345515,-0.004843347964280209,0.008476275581085492,0.0,-0.0011831596936929811,0.8100000000000005
2006-04-12,68.53,2.35839303,200.7,100.3589,12.76,98.7618,,329594.0,33060.937000000005,5053.0,0.07,4.98,4.79,0,0,1,-0.007243227582210632,0.0108361399912138,0.015361216730038096,0.01055108557571265,0.0,0.0006840143064683613,-0.2400000000000002
2006-04-13,69.53,2.35839303,200.7,100.4759,12.38,98.7618,,329594.0,33060.937000000005,5053.0,0.09,5.05,4.79,0,0,1,0.01459214942361009,-0.007243227582210632,0.006890353505092817,0.011373035604057875,0.0,0.0011658158867822177,-0.379999999999999
2006-04-14,,2.35839303,200.7,100.4697,,98.7618,,328788.0,33060.937000000005,5125.0,,,4.79,0,1,1,,0.01459214942361009,-0.002975304968759307,,-806.0,-6.170633953006543e-05,
2006-04-17,70.3,2.35839303,200.7,99.8719,12.58,98.7618,,328788.0,33060.937000000005,5125.0,0.1,5.01,4.79,1,0,1,,,0.018949567293345515,,0.0,-0.0059500526029241385,
2006-04-18,71.28,2.35839303,200.7,99.6747,11.4,98.7618,,328788.0,33060.937000000005,5125.0,0.15,4.99,4.79,0,0,1,0.013940256045519295,,0.0108361399912138,,0.0,-0.0019745293721256107,-1.1799999999999997
2006-04-19,72.07,2.35839303,200.7,99.3467,11.32,98.7618,,328788.0,33060.937000000005,5125.0,0.18,5.04,4.79,0,0,1,0.011083052749719213,0.013940256045519295,-0.007243227582210632,,0.0,-0.0032907046622663305,-0.08000000000000007
2006-04-20,71.96,2.35839303,200.7,99.4974,11.64,98.7618,,328788.0,33060.937000000005,5125.0,0.15,5.04,4.79,0,0,1,-0.0015262938809490478,0.011083052749719213,0.01459214942361009,,0.0,0.001516909972852698,0.3200000000000003
2006-04-21,73.73,2.35839303,200.7,99.4345,11.59,98.7618,,328562.0,33060.937000000005,5127.0,0.11,5.01,4.79,0,1,1,0.024596998332407027,-0.0015262938809490478,,,-226.0,-0.0006321773232265127,-0.05000000000000071
2006-04-24,70.19,2.35839303,200.7,99.117,11.75,98.7618,,328562.0,33060.937000000005,5127.0,0.1,4.99,4.79,1,0,1,-0.04801302048013034,0.024596998332407027,,0.028415469028783082,0.0,-0.0031930567358411377,0.16000000000000014
2006-04-25,67.43,2.35839303,200.7,98.9687,11.75,98.7618,,328562.0,33060.937000000005,5127.0,0.12,5.07,4.79,0,0,1,-0.03932184071805089,-0.04801302048013034,0.013940256045519295,0.03168590888250511,0.0,-0.00149621154796864,0.0
2006-04-26,71.71,2.35839303,200.7,98.8907,11.76,98.7618,,328562.0,33060.937000000005,5127.0,0.13,5.12,4.79,0,0,1,0.06347323149933248,-0.03932184071805089,0.011083052749719213,0.04606388280821293,0.0,-0.0007881279636895444,0.009999999999999787
2006-04-27,70.76,2.35839303,200.7,98.5149,11.84,98.7618,,328562.0,33060.937000000005,5127.0,0.18,5.09,4.79,0,0,1,-0.013247803653604673,0.06347323149933248,-0.0015262938809490478,0.046447585600953877,0.0,-0.0038001551207544892,0.08000000000000007
2006-04-28,71.8,2.35839303,200.7,98.1412,11.59,98.7618,,330289.0,33060.937000000005,5122.0,0.2,5.07,4.79,0,1,1,0.01469756924816279,-0.013247803653604673,0.024596998332407027,0.04519782329651561,1727.0,-0.0037933348153426083,-0.25
2006-05-01,73.75,2.40637015,201.3,97.9085,12.54,98.7869,,330289.0,32824.681000000004,5122.0,0.2,5.14,4.94,1,0,1,0.027158774373259087,0.01469756924816279,-0.04801302048013034,0.03920286368621645,0.0,-0.0023710735144871764,0.9499999999999993
2006-05-02,74.62,2.40637015,201.3,97.6571,11.99,98.7869,,330289.0,32824.681000000004,5122.0,0.2,5.12,4.94,0,0,1,0.011796610169491517,0.027158774373259087,-0.03932184071805089,0.028013342192051382,0.0,-0.0025677035191020714,-0.5499999999999989
2006-05-03,72.26,2.40637015,201.3,97.5572,11.99,98.7869,,330289.0,32824.681000000004,5122.0,0.21,5.15,4.94,0,0,1,-0.03162690967569015,0.011796610169491517,0.06347323149933248,0.02373358272001622,0.0,-0.001022967096094396,0.0
2006-05-04,69.98,2.40637015,201.3,97.4878,11.86,98.7869,,330289.0,32824.681000000004,5122.0,0.19,5.16,4.94,0,0,1,-0.03155272626626071,-0.03162690967569015,-0.013247803653604673,0.027705874804179832,0.0,-0.0007113775303104752,-0.13000000000000078
2006-05-05,70.09,2.40637015,201.3,97.2585,11.62,98.7869,,330615.0,32824.681000000004,5128.0,0.18,5.12,4.94,0,1,1,0.0015718776793369749,-0.03155272626626071,0.01469756924816279,0.02632698131112981,326.0,-0.0023520891844928116,-0.2400000000000002
2006-05-08,69.75,2.40637015,201.3,97.1945,12.0,98.7869,,330615.0,32824.681000000004,5128.0,0.15,5.12,4.94,1,0,1,-0.004850905978028286,0.0015718776793369749,0.027158774373259087,0.019769990004738114,0.0,-0.0006580401712960038,0.3800000000000008
2006-05-09,70.71,2.40637015,201.3,96.9578,11.99,98.7869,,330615.0,32824.681000000004,5128.0,0.16,5.13,4.94,0,0,1,0.01376344086021497,-0.004850905978028286,0.011796610169491517,0.020346455647141097,0.0,-0.0024353229863829373,-0.009999999999999787
2006-05-10,72.15,2.40637015,201.3,96.6391,11.78,98.7869,,330615.0,32824.681000000004,5128.0,0.12,5.13,4.94,0,0,1,0.020364870598218232,0.01376344086021497,-0.03162690967569015,0.02015960016613693,0.0,-0.003286997023447369,-0.21000000000000085
2006-05-11,73.0,2.40637015,201.3,96.5383,12.49,98.7869,,330615.0,32824.681000000004,5128.0,0.15,5.14,4.94,0,0,1,0.011781011781011763,0.020364870598218232,-0.03155272626626071,0.010068343660683274,0.0,-0.0010430560715072312,0.7100000000000009
2006-05-12,71.87,2.40637015,201.3,96.8788,14.19,98.7869,,330550.0,32824.681000000004,5069.0,0.18,5.19,4.94,0,1,1,-0.015479452054794507,0.011781011781011763,0.0015718776793369749,0.014792232166708141,-65.0,0.003527097535382273,1.6999999999999993
2006-05-15,69.25,2.40637015,201.3,97.3588,13.57,98.7869,,330550.0,32824.681000000004,5069.0,0.16,5.15,4.94,1,0,1,-0.03645470989286215,-0.015479452054794507,-0.004850905978028286,0.024001312830637906,0.0,0.004954644359756788,-0.6199999999999992
2006-05-16,69.4,2.40637015,201.3,97.1959,13.35,98.7869,,330550.0,32824.681000000004,5069.0,0.14,5.1,4.94,0,0,1,0.0021660649819494893,-0.03645470989286215,0.01376344086021497,0.022719280636034622,0.0,-0.0016731923565205253,-0.22000000000000064
2006-05-17,68.65,2.40637015,201.3,97.4725,16.26,98.7869,,330550.0,32824.681000000004,5069.0,0.19,5.16,4.94,0,0,1,-0.010806916426512991,0.0021660649819494893,0.020364870598218232,0.018389276150670684,0.0,0.002845799051194531,2.910000000000002
2006-05-18,69.63,2.40637015,201.3,97.7033,16.99,98.7869,,330550.0,32824.681000000004,5069.0,0.14,5.08,4.94,0,0,1,0.014275309541150527,-0.010806916426512991,0.011781011781011763,0.019138263613775144,0.0,0.002367847341557816,0.7299999999999969
2006-05-19,68.44,2.40637015,201.3,97.933,17.18,98.7869,,327552.0,32824.681000000004,5093.0,0.09,5.05,4.94,0,1,1,-0.01709033462587961,0.014275309541150527,-0.015479452054794507,0.01928215687744537,-2998.0,0.002350995309267967,0.19000000000000128
2006-05-22,69.23,2.40637015,201.3,97.9377,17.72,98.7869,,327552.0,32824.681000000004,5093.0,0.1,5.04,4.94,1,0,1,0.011542957334891968,-0.01709033462587961,-0.03645470989286215,0.013698390669141221,0.0,4.799199452687475e-05,0.5399999999999991
2006-05-23,70.78,2.40637015,201.3,97.7045,18.26,98.7869,,327552.0,32824.681000000004,5093.0,0.1,5.07,4.94,0,0,1,0.022389137657085056,0.011542957334891968,0.0021660649819494893,0.0170636039932269,0.0,-0.002381105539542072,0.5400000000000027
2006-05-24,69.47,2.40637015,201.3,98.3936,17.36,98.7869,,327552.0,32824.681000000004,5093.0,0.09,5.03,4.94,0,0,1,-0.01850805312235093,0.022389137657085056,-0.010806916426512991,0.018981095323417473,0.0,0.007052899303512161,-0.9000000000000021
2006-05-25,70.92,2.40637015,201.3,97.8423,15.5,98.7869,,327552.0,32824.681000000004,5093.0,0.09,5.07,4.94,0,0,1,0.020872318986612903,-0.01850805312235093,0.014275309541150527,0.020192946344169373,0.0,-0.005603006699622881,-1.8599999999999994
2006-05-26,71.35,2.40637015,201.3,97.8995,14.26,98.7869,,329151.0,32824.681000000004,5088.0,0.1,5.06,4.94,0,1,1,0.006063169768753429,0.020872318986612903,-0.01709033462587961,0.016512201095042686,1599.0,0.000584614221047719,-1.2400000000000002
2006-05-29,,2.40637015,201.3,97.8936,,98.7869,,329151.0,32824.681000000004,5088.0,,,4.94,1,0,1,,0.006063169768753429,0.011542957334891968,,0.0,-6.026588491259144e-05,
2006-05-30,71.85,2.40637015,201.3,97.588,18.66,98.7869,,329151.0,32824.681000000004,5088.0,0.1,5.09,4.94,0,0,1,,,0.022389137657085056,,0.0,-0.0031217566827659304,
2006-05-31,71.42,2.40637015,201.3,97.7705,16.44,98.7869,,329151.0,32824.681000000004,5088.0,0.08,5.12,4.94,0,0,1,-0.0059846903270701635,,-0.01850805312235093,,0.0,0.0018701069803663817,-2.219999999999999
2006-06-01,70.11,2.45080986,201.8,97.7726,14.52,99.0997,,329151.0,33497.066000000006,5088.0,0.07,5.11,4.99,0,0,1,-0.01834220106412776,-0.0059846903270701635,0.020872318986612903,,0.0,2.1478871438773695e-05,-1.9200000000000017
2006-06-02,72.73,2.45080986,201.8,97.5544,14.32,99.0997,,330434.0,33497.066000000006,5097.0,0.08,5.0,4.99,0,1,1,0.03736984738268445,-0.01834220106412776,0.006063169768753429,,1283.0,-0.0022317090882312263,-0.1999999999999993
