date,OilPrice,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TreasuryYield,FedFundsRate,oil_diff_target,oil_diff_lag1,oil_diff_lag5,oil_volatility_5,oil_volatility_20,MA_5,MA_20,MA_ratio,MA_5_gt_MA_20,oil_momentum_5,oil_momentum_20,TermSpread_inversion,vix_high,is_monday,is_friday
2013-02-01,-0.19000000000001194,-0.1666404,-0.027999999999991587,-0.1056999999999988,-1.379999999999999,0.2324000000000126,4.899999999999636,5947.0,-359.0,4.0,0.020000000000000018,0.0,-1.25,-0.3299999999999983,-0.19999999999998863,0.811831263256077,0.6775223826172417,97.33200000000001,95.062,1.0238791525530708,1,2.309999999999988,4.489999999999995,0,0,0,1
2013-02-04,-1.25,-0.1666404,-0.027999999999991587,0.2850999999999999,1.7699999999999996,0.2324000000000126,4.899999999999636,5947.0,-359.0,4.0,-0.040000000000000036,0.0,0.4700000000000131,-0.19000000000001194,0.7999999999999972,1.073834251642197,0.7536680478272682,97.384,95.2165,1.0227639117169818,1,0.2599999999999909,3.089999999999989,0,0,1,0
2013-02-05,0.4700000000000131,-0.1666404,-0.027999999999991587,-0.0964000000000027,-0.9499999999999993,0.2324000000000126,4.899999999999636,5947.0,-359.0,4.0,0.040000000000000036,0.0,-0.2400000000000091,-1.25,1.6700000000000017,0.6857988043150555,0.7566783367211818,97.196,95.3905,1.0189274613300066,1,-0.9399999999999977,3.480000000000004,0,0,0,0
2013-02-06,-0.2400000000000091,-0.1666404,-0.027999999999991587,0.1366000000000014,-0.3100000000000005,0.2324000000000126,4.899999999999636,5947.0,-359.0,4.0,-0.040000000000000036,0.0,-0.5999999999999943,0.4700000000000131,0.35999999999999943,0.6147519825099876,0.7615792110718481,96.888,95.55199999999999,1.0139819156061622,1,-1.5400000000000063,3.230000000000004,0,0,0,0
2013-02-07,-0.5999999999999943,-0.1666404,-0.027999999999991587,0.27360000000000184,0.08999999999999986,0.2324000000000126,4.899999999999636,5947.0,-359.0,4.0,-0.010000000000000009,0.0,-0.13000000000000966,-0.2400000000000091,-0.3299999999999983,0.6288640552615163,0.7781191898958583,96.526,95.69000000000001,1.008736545093531,1,-1.8100000000000023,2.760000000000005,0,0,0,0
2013-02-08,-0.13000000000000966,-0.1666404,-0.027999999999991587,0.014399999999994861,-0.4800000000000004,0.2324000000000126,4.899999999999636,2334.0,-359.0,4.0,0.0,0.0,1.3000000000000114,-0.5999999999999943,-0.19000000000001194,0.6335219017523857,0.7673707674500106,96.176,95.785,1.0040820587774704,1,-1.75,1.8999999999999915,0,0,0,1
2013-02-11,1.3000000000000114,-0.1666404,-0.027999999999991587,0.13949999999999818,-0.08000000000000007,0.2324000000000126,4.899999999999636,2334.0,-359.0,4.0,0.0,0.0,0.46999999999999886,-0.13000000000000966,-1.25,0.7445468420455252,0.808940014691076,96.336,95.9555,1.0039653797854213,1,0.8000000000000114,3.410000000000011,0,0,1,0
2013-02-12,0.46999999999999886,-0.1666404,-0.027999999999991587,-0.16719999999999402,-0.29999999999999893,0.2324000000000126,4.899999999999636,2334.0,-359.0,4.0,0.030000000000000027,0.0,-0.45000000000000284,1.3000000000000114,0.4700000000000131,0.7445468420455238,0.8036592299567734,96.49600000000001,96.11600000000001,1.0039535561196886,1,0.7999999999999972,3.210000000000008,0,0,0,0
2013-02-13,-0.45000000000000284,-0.1666404,-0.027999999999991587,-0.007000000000005002,0.33999999999999986,0.2324000000000126,4.899999999999636,2334.0,-359.0,4.0,0.029999999999999805,0.0,0.269999999999996,0.46999999999999886,-0.2400000000000091,0.7779267317684625,0.769772864654161,96.614,96.3045,1.0032137646735095,1,0.5900000000000034,3.769999999999996,0,0,0,0
2013-02-14,0.269999999999996,-0.1666404,-0.027999999999991587,0.09510000000000218,-0.3200000000000003,0.2324000000000126,4.899999999999636,2334.0,-359.0,4.0,-0.04999999999999982,0.0,-1.3499999999999943,-0.45000000000000284,-0.5999999999999943,0.6664983120758546,0.745003708927525,96.906,96.4555,1.0046705475582005,1,1.4599999999999937,3.019999999999996,0,0,0,0
