date,resid_default,resid_interpretation_style
2023-01-20,0.30121473018822176,0.2202435448055355
2023-01-23,-1.8541012430484536,-1.5886166768963124
2023-01-24,-0.46180292817312685,0.17251090066961322
2023-01-25,0.34584294925242376,0.7044820170968144
2023-01-26,-1.0487480752116993,-0.7627600412580654
2023-01-27,-1.5416343080245811,-1.268532853465515
2023-01-30,1.1459578280086289,1.298566383419109
2023-01-31,-3.028645099565383,-2.975213789772663
2023-02-01,-0.6927658481856059,-0.3105386260197748
2023-02-02,-2.8510128760232933,-2.0429506839761205
2023-02-03,-0.5395239699120227,0.13993088828014755
2023-02-06,2.5208565475298377,2.8474341785939337
2023-02-07,0.9771781740646712,1.3952191878072435
2023-02-08,-1.237172999096587,-0.908722806829909
2023-02-09,0.8640508046751095,1.303489988760937
2023-02-10,0.19005021585006387,0.3136323900775696
2023-02-13,-1.6548696948294586,-1.4176579825668074
2023-02-14,-1.1275715447758836,-0.5040520264229688
2023-02-15,-0.5848624369781719,-0.02122214362982025
2023-02-16,-2.2900306948681646,-2.1189462298196347
2023-02-17,2.7083159371659886,3.898851292782329
2023-02-21,-0.39812556842567925,0.10049853916855112
2023-02-22,3.1519677573432894,4.420660705847155
2023-02-23,2.2107971320160082,2.7279086708146005
2023-02-24,-0.959326554709291,-0.7325025588954834
2023-02-27,0.6260349414893052,1.224572610142956
2023-02-28,0.566041784322239,0.8356470013693419
2023-03-01,0.26464823488808165,-0.3352796689082721
2023-03-02,1.474997539653187,1.5847070696453622
2023-03-03,1.5415559285097045,1.0886596922842924
2023-03-06,-3.061995923749914,-3.021725474307917
2023-03-07,-0.3431479396985134,-0.7988836301629527
2023-03-08,-0.506483132836833,-0.8722120226832198
2023-03-09,0.6683564272290707,0.8046500818904969
2023-03-10,-1.6737527630813,-1.3329741348362716
2023-03-13,-3.0424810578461265,-3.450792666043983
2023-03-14,-6.589862021383217,-5.884776135188086
2023-03-15,1.1123262862655965,0.9699297401849301
2023-03-16,-1.871600910521274,-2.1924134780275892
2023-03-17,2.616626045407708,2.3249022039090317
2023-03-20,1.2651877767388224,1.4076913281098515
2023-03-21,1.0331539394771825,0.6085742568404299
2023-03-22,0.15081295601775058,-0.15023992172333878
2023-03-23,0.004518461474983915,0.3010595260786819
2023-03-24,3.389651340293832,3.1518659829614517
2023-03-27,0.5682393288585675,-0.6795444417784214
2023-03-28,-1.5202335446065303,-1.9026713315575452
2023-03-29,1.0437708335539684,0.8436965471199643
2023-03-30,0.8922307442099402,0.8801219395043602
2023-03-31,4.958385868851945,4.9094040906318615
2023-04-03,2.4506671378294804,2.364335125300026
2023-04-04,2.0858322947995918,2.2247050072133723
2023-04-05,-0.15543291344304266,-0.09449246329743055
2023-04-06,-1.226633145894933,-1.0625208344754615
2023-04-10,1.237921941680736,1.0157847544888678
2023-04-11,1.689382751128127,2.062624088362279
2023-04-12,-1.1189094912271718,-0.888322487598281
2023-04-13,-0.23328094118274134,0.024504368924008924
2023-04-14,-2.0091426928575333,-2.0204516959503738
2023-04-17,-0.9114821465942161,-0.8633391456537528
2023-04-18,-1.6090090172257199,-1.614913528057234
2023-04-19,-2.472997465163281,-2.4591170502880817
2023-04-20,0.4397220230852865,0.6035912304337312
2023-04-21,0.6436812930627629,0.9761545670055237
2023-04-24,-1.5758989817112494,-1.5196502570503494
2023-04-25,-2.4106470384420207,-3.129346679379784
2023-04-26,-0.3383903840335347,-0.5696127196369467
2023-04-27,2.0079850860851174,1.8897630168391966
2023-04-28,-1.107644226664422,-1.2268161940808482
2023-05-01,-3.6905380751333476,-3.810946302687874
2023-05-02,-2.677860725316981,-2.5639025716250243
2023-05-03,-0.5792252798768941,-0.5620494404037848
2023-05-04,3.205396452180285,3.095786227834237
2023-05-05,0.7053296095854895,0.5591182709934586
2023-05-08,-0.17068380008232642,0.01771111674205239
2023-05-09,-1.4700542827877343,-2.099053006858175
2023-05-10,-1.512386219511337,-0.7401231868280846
2023-05-11,-0.6423376697776605,-0.8472902523171707
2023-05-12,1.09250428522632,0.8971570323040915
2023-05-15,-0.04268747497114586,-0.10479171939860035
2023-05-16,2.1403092755124127,1.6533432204879681
2023-05-17,-0.7723492768877196,-1.1514592857173325
2023-05-18,-0.01705833876345686,-0.11233950430648679
2023-05-19,0.27953648623255356,0.09162351057483406
2023-05-22,1.2294115900382419,0.9080731204572879
2023-05-23,1.8635424378520957,1.6571749384010348
2023-05-24,-2.1930601251189636,-2.3828242430518296
2023-05-25,1.4449613797726006,1.0175366700134958
2023-05-26,-1.4869866387829727,-1.7685674458086174
2023-05-30,-0.7900863130982406,-0.514912154670463
2023-05-31,3.1402505526033377,3.01299374332464
2023-06-01,1.5892780860177393,1.9420533377820342
2023-06-02,0.35439853147381917,0.4798110328229197
2023-06-05,-0.07333324120427054,0.10605490823206942
2023-06-06,1.0885202576064688,0.7718327379969442
2023-06-07,-1.2794177806394662,-1.587353543480152
2023-06-08,-1.4440617942760021,-1.3223521745673215
2023-06-09,-3.1937505902224945,-3.160649760952786
2023-06-12,2.205957971573431,2.328080549645828
2023-06-13,0.15444394421506824,0.014411972051806998
2023-06-14,2.3544000255790714,2.11005256214042
2023-06-15,1.637986883033058,1.779264980084488
2023-06-16,-0.7303592678332386,-1.1012785375515994
2023-06-20,1.761832428369127,1.8724230588353759
2023-06-21,-3.225870056699039,-3.4953871260781573
2023-06-22,-0.9727822773564614,-1.8362016915883284
2023-06-23,0.08528577906105309,0.42461895821929496
2023-06-26,-1.1528483439669532,-1.3109034551491392
2023-06-27,1.8063644074396963,1.351050130025397
2023-06-28,0.7685735071630341,0.864804330935441
2023-06-29,0.8708798321562623,0.8804339531278689
2023-06-30,-0.687846907923931,-0.9839881723251045
2023-07-03,1.705942607047376,1.664411625877323
2023-07-05,0.14196596090080202,0.06872894179129399
2023-07-06,1.9963802352004096,2.279107218910062
2023-07-07,-0.8169962176420674,-0.23223414909019302
2023-07-10,2.5008561607133224,2.634331462754725
2023-07-11,0.8603471202287786,1.065172473407626
2023-07-12,2.1017125840977893,2.333501566905994
2023-07-13,-0.7603746587430814,-0.4074767737895506
2023-07-14,-1.1920227444984113,-1.2383008925701733
2023-07-17,1.455631957003107,1.497621555247535
2023-07-18,-0.5658769136070216,-0.1771364567114935
2023-07-19,0.6918526802447913,0.9655383964249892
2023-07-20,1.312147616290238,1.679486669541022
2023-07-21,2.011981942707572,2.2412481117434377
2023-07-24,1.3738215367503446,1.1772510631077173
2023-07-25,-0.1807970778763483,-0.33197915930144156
2023-07-26,0.5671399697962027,0.7948310155826156
2023-07-27,1.223556968268273,1.4405429936213172
2023-07-28,1.4113730017147397,2.0920846452317603
2023-07-31,-0.42917533283551296,-0.2158989935054179
2023-08-01,-2.1628991667469624,-2.081505958297568
2023-08-02,1.582763056625007,1.630551623361224
2023-08-03,1.0528207455542007,0.46382825079106504
2023-08-04,-0.42210378022247463,0.0428384532833308
2023-08-07,0.31173914707338235,0.4983572342212462
2023-08-08,1.6161165104427484,2.0210602749681894
2023-08-09,-1.5294207003409712,-1.7303146275076868
2023-08-10,-0.44212645822243596,-0.33426955864372127
2023-08-11,-1.5757355816821847,-1.1121717641048003
2023-08-14,-1.7960300888925675,-1.7749735552898258
2023-08-15,-2.23154981904516,-2.1445212054076124
2023-08-16,0.5041518126464101,0.5515823402652263
2023-08-17,0.5857599550409267,0.8188009991752171
2023-08-18,-1.050956620048519,-0.9122102504073162
2023-08-21,-1.0518247267508556,-1.357331470198581
2023-08-22,-1.6817731955067854,-1.5934576107117797
2023-08-23,0.0036072422165670526,-0.07804218488167725
2023-08-24,0.8246204820058569,0.858610613951762
2023-08-25,-0.3122456588994341,-0.7636287308505234
2023-08-28,-0.1372628123622267,-0.1427831900886758
2023-08-29,-0.051319665943182824,-0.2705962312420339
2023-08-30,1.3209181324708394,1.2909277231324099
2023-08-31,1.9128522685458615,2.1691761918438988
2023-09-01,1.6343308171156958,1.6780749160004798
2023-09-05,1.2206644097810628,1.3169678896280377
2023-09-06,-0.17089778073675355,-0.13886575848767646
2023-09-07,0.6578544857307018,0.7561682509349084
2023-09-08,-0.18487462120824183,-0.17948289451327443
2023-09-11,1.2929798796732044,1.259700553715336
2023-09-12,-0.47218858140970055,-0.5419228408847655
2023-09-13,1.6301542996612362,1.7862776180371642
2023-09-14,0.15589287155912868,0.1031119330653828
2023-09-15,1.6023451522805248,1.6324339082712278
2023-09-18,-0.1690570076317912,-0.2841254175850606
2023-09-19,-1.894432147919867,-2.0579144695881624
2023-09-20,1.1019349562426926,0.4201970078247822
2023-09-21,1.1237829177406553,1.4118244935091218
2023-09-22,0.12105937581740067,0.004633559497044248
2023-09-25,0.8918617922487626,0.7724706013640857
2023-09-26,1.8214697322929814,2.2265753229796337
2023-09-27,-0.9545712809952289,-1.3413122072629857
2023-09-28,0.060118547436497805,-0.5594714727754755
2023-09-29,-2.349247656124358,-2.3269775114918634
2023-10-02,0.45206596195681625,1.0019250805457294
2023-10-03,-4.987374898691786,-4.7879870068416945
2023-10-04,-2.664372607815683,-2.0768384069887347
2023-10-05,-1.5222431690901543,-2.3639555699090096
2023-10-06,2.691093005340489,3.009755283343304
2023-10-10,0.19778117988109356,-0.006316866968862023
2023-10-11,-1.9246930917731482,-1.9080619728185382
2023-10-12,3.5285844023783506,4.184960505813006
2023-10-13,-2.8226385188254435,-4.011877351505683
2023-10-16,-0.38325524929635235,-0.43614001026617233
2023-10-17,1.6358382838275598,2.017974604358559
2023-10-18,1.1714903340830796,0.9714639130176088
2023-10-19,0.7979154204489745,0.662840256056592
2023-10-20,-3.3976633959467755,-3.307288933631596
2023-10-23,-1.745049483417799,-0.9508220820045973
2023-10-24,3.193999713991029,2.171079833755737
2023-10-25,-2.8744045787659136,-2.6977492233007125
2023-10-26,2.3638713552955304,2.6521062851735424
2023-10-27,-2.210751787025049,-2.0787391422995265
2023-10-30,-1.9453637158750205,-1.9263610800709858
2023-10-31,-0.10706967986310473,-0.8048573477592746
2023-11-01,2.4569416971654974,2.8068494668509265
2023-11-02,-1.3976272819900135,-0.8673708984567775
2023-11-03,1.4917453274015915,1.8344128189365143
2023-11-06,-3.271271563645596,-2.8373899330397645
2023-11-07,-2.7546392639930724,-2.993323214265642
2023-11-08,-0.1447232340792911,0.1455693694978904
2023-11-09,2.367764373863424,3.3475796225918506
2023-11-13,-1.7364616750022583,-1.541727245061993
2023-11-14,-2.4963451465227413,-2.2189317609914703
2023-11-15,-5.112426418944285,-4.246007389868467
2023-11-16,0.7256539636745054,0.7387462193160443
2023-11-17,3.629799666050347,3.291299551249219
2023-11-20,0.5885292439268852,1.6343321476810133
2023-11-21,-1.072493256798263,-0.35399095306604833
2023-11-22,-1.6762138677952918,-1.535554988051018
2023-11-24,0.4716836655729126,0.7381670265224614
2023-11-27,1.640759153190186,1.2747798039882605
2023-11-28,1.7886189983823324,1.8653011265431574
2023-11-29,-0.51180600702766,-0.29748222871888763
2023-11-30,-0.4835658613730107,0.009410494097746414
2023-12-01,-0.8606499881975647,-0.5770714744801024
2023-12-04,-0.8590675116241868,-0.8892002701854953
2023-12-05,-2.3464130080949475,-2.7637124578165024
2023-12-06,0.5320854258965405,0.18609582693487045
2023-12-07,2.177791099256655,2.2529934876338418
2023-12-08,-0.3166693616740996,-0.3768634866265334
2023-12-11,-2.83300484881579,-2.4196579969827097
2023-12-12,0.3914021085543459,0.18884432493909975
2023-12-13,3.3349538321935364,4.120970586000949
2023-12-14,1.8415807421336394,1.4395015658625228
2023-12-15,1.367050244890756,1.49026644427292
2023-12-18,0.947505674461351,0.8783379673718984
2023-12-19,0.914480046756658,0.6379799140285479
2023-12-20,0.605241050718722,0.44291859546552187
2023-12-21,-0.17547072951350765,-0.04093271790227426
2023-12-22,2.924226716833848,2.518031114803069
2023-12-26,-1.4295958917004667,-1.3963670229877296
2023-12-27,-1.5316500299530116,-1.436494797786489
2023-12-28,-0.5166315360542943,0.27500294158031247
2023-12-29,-1.4625117239025096,-1.0554810615046692
2024-01-02,1.6376835691715104,1.8228045011555958
2024-01-03,-0.02087102501265059,-0.011527191824067917
2024-01-04,0.9830319138957317,1.4115084216561158
2024-01-05,-3.279421117084652,-3.0051662691329266
2024-01-08,1.5668379028812254,1.2005104288524207
2024-01-09,-0.8575493721839167,-0.8767989105275003
2024-01-10,0.49678288693479145,0.8049617021585624
2024-01-11,0.6951985883907252,0.7896362250053709
2024-01-12,-0.32932320354935507,-0.3288805830240946
2024-01-16,-0.8280993085848694,-0.5671284179687345
2024-01-17,1.3728692046342301,1.4400239439862663
2024-01-18,-0.413568817405655,-0.4763531882282874
2024-01-19,1.6846078275545455,2.103087398575167
2024-01-22,-0.6191265067106803,-0.7738525016030449
2024-01-23,0.7640555086154726,0.8920220945243119
2024-01-24,2.3067816597678545,2.3248861520774504
2024-01-25,0.8325188539424346,0.9455214855012768
2024-01-26,-0.6844448961902995,-1.299679782696602
2024-01-29,0.900306071338886,0.7581022212368672
2024-01-30,-2.187755812272702,-2.207714334594415
2024-01-31,-2.1755948843255166,-2.0709055213144607
2024-02-01,-2.647087779258425,-3.0694498496897715
2024-02-02,0.31084964512680435,0.32999117097193403
2024-02-05,1.1236454442073212,0.8301234592734617
2024-02-06,0.2324804458526382,0.43819845311552447
2024-02-07,2.0856443839412444,2.0494688575337583
2024-02-08,1.1331451531806538,0.9127593996287919
2024-02-09,-0.3965003416507727,-0.4949084548742181
2024-02-12,0.6235644237477258,0.7840355761925735
2024-02-13,-0.11284276496549439,-0.5900730173221777
2024-02-14,0.23585019660369388,0.40356071892710843
2024-02-15,0.9339304389599832,1.1656853075716658
2024-02-16,-0.5210376329542936,-0.7109550300830729
2024-02-20,-0.5556452739168238,-0.41882257363672193
2024-02-21,0.6789221572067939,0.5654480253609445
2024-02-22,-2.7433602567408277,-2.350579461280627
2024-02-23,-0.11743299974871402,0.4404028396701717
2024-02-26,0.8602800525165999,0.7588015642532673
2024-02-27,-0.6839658393253486,-0.5384030898683736
2024-02-28,-0.5716922822709645,-0.7039368698220344
2024-02-29,1.1455311919286806,1.0909620115546286
2024-03-01,-2.0106165974157393,-2.060395133144323
2024-03-04,-1.0602272391307874,-1.4379545214362779
2024-03-05,0.42522407039660826,0.1582662685411219
2024-03-06,-0.9491774806590446,-0.9649098465115935
2024-03-07,-1.685120146104536,-1.4130181270895072
2024-03-08,-0.6446881746683413,-0.5869495198413708
2024-03-11,-0.7409705986757484,-0.7432439739845553
2024-03-12,1.7624137922003524,1.8310002951217172
2024-03-13,1.5100845067110182,1.8774893069011593
2024-03-14,-0.6487453215174129,-0.793009390194193
2024-03-15,1.3526894565464684,1.7484034109385016
2024-03-18,0.315470347577095,0.36354399814301847
2024-03-19,-2.0996378629513277,-2.0296269427136204
2024-03-20,-1.4983779074291463,-1.6107817612865443
2024-03-21,-1.2489011345596286,-0.9661510267824462
2024-03-22,0.9298538262445716,0.8062365080227917
2024-03-25,-0.37464400245883817,-0.2782647912822009
2024-03-26,-0.5543602125815175,-0.24157823509785636
2024-03-27,1.340243978181948,1.3898520569299642
2024-03-28,0.15585099156782334,0.29282986230101615
2024-04-01,1.7448539945118762,1.633566884699613
2024-04-02,0.41069288624181316,0.29683817560652137
2024-04-03,1.4992225523951066,1.5790955078769018
2024-04-04,0.16647827687155148,-0.10319421843030507
2024-04-05,-0.31133657756838806,-0.785806994662525
2024-04-08,-1.08290822500483,-1.0164876047304412
2024-04-09,0.6572257364614755,0.16042040885738595
2024-04-10,-1.0791610810140133,-0.7748891247099977
2024-04-11,0.5440297696204106,0.15867916629398737
2024-04-12,-0.4257583023689955,-0.4142907664113705
2024-04-15,0.20731905542970758,-0.09663217519808608
2024-04-16,-2.565876811243943,-2.367374070502635
2024-04-17,-0.2982715431819647,-0.10801942232011832
2024-04-18,-0.017535701252860858,0.20610315138651464
2024-04-19,0.2128081862050006,-0.04460769486251667
2024-04-22,0.3047322171448847,0.19981231869101373
2024-04-23,0.051635968104302016,0.13625885598100226
2024-04-24,0.9493129330870275,0.7136272943193709
2024-04-25,0.5100411038283587,0.6586535784453601
2024-04-26,-0.7611263466620635,-0.7292455872695439
2024-04-29,-0.9324909636954262,-0.7871463659148126
2024-04-30,-3.1235142849518605,-2.634735532069909
2024-05-01,-0.9353154981470813,-0.009939726242239627
2024-05-02,-0.00472662683115721,0.43747007032622875
2024-05-03,0.19659503182292282,0.519225819713685
2024-05-06,0.0998153846595789,0.2264942874300082
2024-05-07,0.7386058743619633,0.9606109873825046
2024-05-08,0.4381206304689178,0.4196851643121695
2024-05-09,-0.8552324805730142,-0.7577863445911555
2024-05-10,1.1052988680611215,1.0204538148673656
2024-05-13,-1.0615730475619725,-1.034808956885611
2024-05-14,0.8275230906569613,0.9405803013911465
2024-05-15,0.4639520540384511,0.8118538238366315
2024-05-16,0.6288369196297624,0.6281113176890978
2024-05-17,-0.3103938892726649,-0.3113770888070087
2024-05-20,-0.7937711119217279,-0.9210461893216213
2024-05-21,-1.6840001531860371,-1.4335959355346564
2024-05-22,-1.7458916983090231,-1.611473104359784
2024-05-23,1.1591639678782015,1.073924380524021
2024-05-24,2.6228487404420915,2.776435084752712
2024-05-28,-0.27277409350057824,-0.655688025185963
2024-05-29,-1.3046171521227112,-0.6507193285140693
2024-05-30,-0.8563501669747731,-0.7854524365392623
2024-05-31,-3.005073580530942,-2.663508266283861
2024-06-03,-1.0066089002059653,-1.5347343715193327
2024-06-04,0.45352527399387743,0.33170053835997143
2024-06-05,1.1130578085172655,1.5018738421318616
2024-06-06,-0.3196063482486884,-0.24559985500540146
2024-06-07,2.2846480323705927,3.1606465941658692
2024-06-10,0.25152181934540935,0.09507928233149057
2024-06-11,0.689494750210208,0.5879713692942758
2024-06-12,0.12511231683808477,0.418871979223077
2024-06-13,0.031464748895497024,0.20001421186129564
2024-06-14,2.12036441794187,1.913562103067229
2024-06-17,1.2912351413627972,1.158892746239753
2024-06-18,0.8079357234747823,0.700282648326791
2024-06-20,-1.6087520891762992,-1.744403940073616
2024-06-21,0.8668843172067051,1.2047309426017119
2024-06-24,-0.6149852960801008,-0.6517646803385065
2024-06-25,0.15372092350522662,0.10730613519409309
2024-06-26,0.40128461788000724,0.699981953206417
2024-06-27,-0.2515599457100229,-0.1554106577818979
2024-06-28,2.1561168046745682,2.0407447142287944
2024-07-01,-0.7695474684439303,-0.7451255382350042
2024-07-02,1.646202556554605,1.4897587058570387
2024-07-03,-0.6628229809568144,-0.37679735243599743
2024-07-05,-0.755075044475539,-0.2640852089727963
2024-07-08,-0.6515775050672128,-0.5886729027755306
2024-07-09,0.8409573660989041,0.7679154220510567
2024-07-10,0.77997005773426,0.86735789843071
2024-07-11,-0.03127512194747817,-0.07190256608071832
2024-07-12,-0.033076924044118355,-0.0705159723334941
2024-07-15,-1.163209901775172,-1.0634752867761508
2024-07-16,2.172146972996784,2.4798774823350724
2024-07-17,0.4552906233294605,0.30302098975697983
2024-07-18,-2.459660392305074,-2.502399636676194
2024-07-19,-0.38462000117685424,-0.2821028325925165
2024-07-22,-2.6713611711722063,-2.3200726838655243
2024-07-23,0.06213760320826306,0.11423950943562783
2024-07-24,1.1228680188994034,0.654791271555191
2024-07-25,-0.7122831301899514,-0.6001578783399881
2024-07-26,-0.7583617245143842,-0.640277680337607
2024-07-29,-1.0554178441919388,-1.054065759192963
2024-07-30,3.248553698143449,3.2374383584530926
2024-07-31,-0.6705134576056095,-0.5440700442402979
2024-08-01,-3.1542983525668573,-2.0820310229906664
2024-08-02,0.19573286477627516,0.011800444482093497
2024-08-05,0.7346916606805316,0.45890786822282886
2024-08-06,0.73445365960966,0.7998084615942871
2024-08-07,1.3913335889462386,1.1881985772391916
2024-08-08,0.49466060467919803,0.9548641874917021
2024-08-09,3.019038333797704,3.291051765677476
2024-08-12,-0.8828304470708727,-0.7870536823819432
2024-08-13,-3.108924776364332,-2.803322240108315
2024-08-14,0.42397664544551417,0.46820389565607734
2024-08-15,-1.8681063128422883,-1.7471861223843541
2024-08-16,-3.032795153748426,-2.794602194590067
2024-08-19,-0.8017609423231921,-0.5503020094948675
2024-08-20,-2.221620144929425,-2.0900746383871147
2024-08-21,0.8228393185580627,1.0286883895119558
2024-08-22,2.161389557412398,2.684349931007917
2024-08-23,2.9594086447445966,3.19462879843366
2024-08-26,-1.4052121222216352,-1.0423570663795019
2024-08-27,-2.131612085069885,-1.9206833559005365
2024-08-28,1.1109807585363016,1.1334217951501118
2024-08-29,-2.512714600687339,-2.4935862211468454
2024-08-30,-3.854629346015716,-4.055570859958026
2024-09-03,-1.6310429217358837,-1.4433250744613768
2024-09-04,-0.013020234950428963,-0.2565242114504879
2024-09-05,-0.811344450213,-0.745941139208044
2024-09-06,1.8566290793066114,1.9046133015873283
2024-09-09,-3.811104151753718,-3.270312018953587
2024-09-10,0.7955126067630156,0.8168290501712746
2024-09-11,2.808676227581412,2.2882270266369664
2024-09-12,-1.1686372394496827,-0.799570652679499
2024-09-13,1.469388346296274,2.012387231375082
2024-09-16,1.401705717832916,0.8916828670709414
2024-09-17,0.17698708737835278,0.058086109623421256
2024-09-18,0.8402907714283576,0.7954644243450034
2024-09-19,-0.08582743425854422,0.010273794232157046
2024-09-20,-0.5761030988611165,-0.9296896294594831
2024-09-23,1.3938697416532915,1.462551676961583
2024-09-24,-1.7207897013947102,-1.681389743905729
